Wall time,Step,Value
1710857931.189815,105949,295.0
1710857945.416548,106299,296.0
1710857951.331406,106449,297.0
1710857955.2433987,106549,297.0
1710857959.5856152,106649,297.0
1710857961.5802364,106699,298.0
1710857965.6295695,106799,298.0
1710857969.4905927,106899,298.0
1710857973.4164836,106999,298.0
1710857975.4808981,107049,299.0
1710857977.440635,107099,299.0
1710857983.5732481,107249,299.0
1710857985.9952538,107299,299.0
1710857993.8638709,107399,299.0
1710857996.0817354,107449,300.0
1710858001.8136857,107599,300.0
1710858008.1893935,107749,300.0
1710858016.2585995,107949,301.0
1710858028.0854173,108249,302.0
1710858030.0934231,108299,302.0
1710858035.8935962,108449,302.0
1710858037.950198,108499,303.0
1710858041.760402,108599,303.0
1710858045.6598241,108699,303.0
1710858047.7140296,108749,303.0
1710858052.027186,108849,304.0
1710858054.101794,108899,304.0
1710858058.0922856,108999,304.0
1710858060.1575878,109049,304.0
1710858062.369013,109099,304.0
1710858064.414732,109149,304.0
1710858070.5933716,109199,305.0
1710858074.7528405,109299,305.0
1710858076.8422914,109349,305.0
1710858085.2817702,109549,306.0
1710858087.2832713,109599,306.0
1710858091.3111355,109699,306.0
1710858097.2770889,109849,306.0
1710858101.2813637,109949,307.0
1710858107.070185,110099,307.0
1710858120.5052423,110399,308.0
1710858132.982764,110699,309.0
1710858141.9058921,110899,309.0
1710858150.1684904,110999,310.0
1710858160.8248024,111249,310.0
1710858164.8949826,111349,311.0
1710858170.718011,111499,311.0
1710858182.7539427,111799,312.0
1710858184.983346,111849,312.0
1710858188.8907127,111949,312.0
1710858195.2856977,112099,313.0
1710858201.3178515,112249,313.0
1710858203.6007922,112299,313.0
1710858205.6761754,112349,313.0
1710858226.5369258,112769,314.0
1710858227.9238236,112799,315.0
1710858229.9805312,112849,315.0
1710858231.915463,112899,315.0
1710858235.8525245,112999,315.0
1710858239.7582088,113099,315.0
1710858245.6638367,113249,316.0
1710858247.6648784,113299,316.0
1710858256.0814815,113499,317.0
1710858260.0137222,113599,317.0
1710858262.1405232,113649,317.0
1710858264.1975484,113699,317.0
1710858266.2951155,113749,317.0
1710858282.705958,114149,318.0
1710858303.9889848,114559,319.0
1710858307.95001,114649,320.0
1710858313.7502413,114799,320.0
1710858324.1263146,115049,321.0
1710858330.008664,115199,321.0
1710858331.9971492,115249,321.0
1710858338.076009,115399,322.0
1710858340.030417,115449,322.0
1710858345.8791287,115599,322.0
1710858351.7755373,115749,323.0
1710858355.7133415,115849,323.0
1710858359.5680096,115949,323.0
1710858365.787542,116099,324.0
1710858371.7202296,116249,324.0
1710858373.7669916,116299,324.0
1710858375.5904515,116349,324.0
1710858381.58186,116399,325.0
1710858397.983983,116799,326.0
1710858401.9937224,116899,326.0
1710858406.0806434,116999,326.0
1710858410.2109363,117099,327.0
1710858420.1767192,117349,327.0
1710858431.1587625,117599,328.0
1710858439.1653202,117799,329.0
1710858447.1053114,117999,329.0
1710858449.0592427,118049,329.0
1710858451.147752,118099,329.0
1710858461.6154292,118249,330.0
1710858463.684376,118299,330.0
1710858465.685149,118349,330.0
1710858467.5898173,118399,330.0
1710858473.578239,118549,331.0
1710858484.240668,118799,331.0
1710858490.1048787,118949,332.0
1710858494.1021862,119049,332.0
1710858501.9605184,119249,333.0
1710858503.8819952,119299,333.0
1710858505.8561513,119349,333.0
1710858507.8553529,119399,333.0
1710858511.8457801,119499,333.0
1710858515.909504,119599,334.0
1710858521.70132,119749,334.0
1710858527.49195,119899,334.0
1710858532.7267878,119929,334.0
1710858535.8636231,119999,335.0
1710858539.7953207,120099,335.0
1710858553.3846674,120449,336.0
1710858559.5252197,120599,336.0
1710858561.5067704,120649,337.0
1710858565.4935834,120749,337.0
1710858569.7101178,120849,337.0
1710858573.8506532,120949,337.0
1710858575.9351833,120999,337.0
1710858579.9885442,121099,338.0
1710858586.2676384,121249,338.0
1710858590.4075785,121349,338.0
1710858596.3353112,121499,339.0
1710858600.24582,121599,339.0
1710858609.039868,121719,339.0
1710858611.9415674,121720,340.0
